place_id,channel_id,place_name,channel_name,place_size,boost,country,geo_lat,geo_lon
Lx2KBpGB,radio-el-shaddai-fm-101-5,Pedro Juan Caballero,Radio El Shaddai FM 101.5,12,false,Paraguay,-22.545996,-55.732117
Lx2KBpGB,radio-emperio-fm-102-9,Pedro Juan Caballero,Radio Emperio FM 102.9,12,false,Paraguay,-22.545996,-55.732117
Lx2KBpGB,radio-oasis-fm-94-3,Pedro Juan Caballero,Radio Oasis FM 94.3,12,false,Paraguay,-22.545996,-55.732117
Lx2KBpGB,radio-urundey-103-3-fm,Pedro Juan Caballero,Radio Urundey 103.3 FM,12,false,Paraguay,-22.545996,-55.732117
Lx2KBpGB,tu-radio-fm-pjc,Pedro Juan Caballero,Tu Radio FM PJC,12,false,Paraguay,-22.545996,-55.732117
i1FWjS0r,radio-integracao-fm-99-5,Guaporé RS,Rádio Integração FM 99.5,2,false,Brazil,-28.847881,-51.89015
i1FWjS0r,radio-liberal-fm,Guaporé RS,Rádio Liberal FM 102.1,2,false,Brazil,-28.847881,-51.89015
nheSq0IY,radio-105-digital-fm-105-3,Aguascalientes,105 Digital FM 105.3,16,false,Mexico,21.885256,-102.291565
nheSq0IY,alternativa-98-1-fm,Aguascalientes,Alternativa 98.1 FM,16,false,Mexico,21.885256,-102.291565
nheSq0IY,exa-fm-97-3,Aguascalientes,Exa FM 97.3,16,false,Mexico,21.885256,-102.291565
nheSq0IY,hasta-que-el-cuerpo-aguante-radio,Aguascalientes,Hasta que el Cuerpo Aguante,16,false,Mexico,21.885256,-102.291565
nheSq0IY,la-invasora-fm-98-9,Aguascalientes,La Invasora FM 98.9,16,false,Mexico,21.885256,-102.291565
nheSq0IY,la-poderosa-fm-107-7,Aguascalientes,La Poderosa FM 107.7,16,false,Mexico,21.885256,-102.291565
nheSq0IY,la-ranchera-106-1-fm,Aguascalientes,La Ranchera 106.1 FM,16,false,Mexico,21.885256,-102.291565
nheSq0IY,los-40-fm,Aguascalientes,Los 40 FM,16,false,Mexico,21.885256,-102.291565
nheSq0IY,magia-fm-101-7,Aguascalientes,Magia FM 101.7,16,false,Mexico,21.885256,-102.291565
nheSq0IY,radio-aguas,Aguascalientes,Radio Aguas,16,false,Mexico,21.885256,-102.291565
nheSq0IY,radio-bi,Aguascalientes,Radio BI,16,false,Mexico,21.885256,-102.291565
nheSq0IY,radio-uaa-fm-94-5,Aguascalientes,Radio UAA FM 94.5,16,false,Mexico,21.885256,-102.291565
nheSq0IY,ryta-radio-fm-92-7,Aguascalientes,RyTA Radio FM 92.7,16,false,Mexico,21.885256,-102.291565
nheSq0IY,soy-comunicacion-radio,Aguascalientes,#SoyComunicación Radio,16,false,Mexico,21.885256,-102.291565
nheSq0IY,stereo-beam,Aguascalientes,Stereo Beam,16,false,Mexico,21.885256,-102.291565
nheSq0IY,uva-fm-90-5,Aguascalientes,Uva FM 90.5,16,false,Mexico,21.885256,-102.291565
YoEBcmr8,amor-fm-95-3,San Luis Potosi,Amor FM 95.3,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,antena-radio,San Luis Potosi,Antena Radio,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,exa-fm-102-1,San Luis Potosi,Exa FM 102.1,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,factor-96-1-fm,San Luis Potosi,Factor 96.1 FM,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,imagen-fm-103-1,San Luis Potosi,Imagen FM 103.1,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,ke-buena,San Luis Potosi,Ke Buena FM 105.7,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,la-caliente-97-7,San Luis Potosi,La Caliente FM 97.7,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,la-mejor-90-9-fm,San Luis Potosi,La Mejor 90.9 FM,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,los-40-fm-103-9,San Luis Potosi,Los 40 FM 103.9,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,louder-radio,San Luis Potosi,Louder Radio,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,magnetica-fm-107-1,San Luis Potosi,Magnética FM 107.1,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,mas-fm-en-linea,San Luis Potosi,MAS FM en línea,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,mix-fm-99-3,San Luis Potosi,Mix FM 98.5,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,radio-52-online,San Luis Potosi,Radio 52 Online,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,radio-mayor,San Luis Potosi,Radio Mayor,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,radio-universidad-88-5-fm,San Luis Potosi,Radio Universidad 88.5 FM,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,romantica-fm-93-1,San Luis Potosi,Romántica FM 93.1,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,trion-fm-90-1,San Luis Potosi,Trion FM 90.1,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,vox-fm-96-9,San Luis Potosi,Vox FM 96.9,20,false,Mexico,22.15647,-100.98554
YoEBcmr8,globalmedia,San Luis Potosi,WFM FM 100.1,20,false,Mexico,22.15647,-100.98554
OUxwc0dv,am-738khz-2,Chiang Mai,AM 738KHZ วปถ2 เชียงใหม่,15,false,Thailand,18.789492,98.985344
OUxwc0dv,chaing-mai-radio,Chiang Mai,Chaing Mai Radio FM 93.75,15,false,Thailand,18.789492,98.985344
OUxwc0dv,chiliradio-dance-edm,Chiang Mai,ChiliRADIO Classics,15,false,Thailand,18.789492,98.985344
OUxwc0dv,happy-radio-fm-98-5,Chiang Mai,ChiliRADIO Pop,15,false,Thailand,18.789492,98.985344
OUxwc0dv,fm-102-25,Chiang Mai,FM102.25,15,false,Thailand,18.789492,98.985344
OUxwc0dv,fm-102-5-m-hz-013,Chiang Mai,FM 102.5 MHz สนว.013 เชียงใหม่,15,false,Thailand,18.789492,98.985344
OUxwc0dv,fm-88,Chiang Mai,FM 88 เชียงใหม่ ส.ทร.วิทยุเสียงจากทหารเรือ.,15,false,Thailand,18.789492,98.985344
OUxwc0dv,fm-93-25-m-hz,Chiang Mai,FM 93.25 MHz เชียงใหม่ กรมประชาสัมพันธ์,15,false,Thailand,18.789492,98.985344
OUxwc0dv,fm-98-m-hz,Chiang Mai,FM 98 MHz เชียงใหม่ กรมประชาสัมพันธ์,15,false,Thailand,18.789492,98.985344
OUxwc0dv,great-93,Chiang Mai,Great 93 FM,15,false,Thailand,18.789492,98.985344
OUxwc0dv,mju-radio-fm-95-50-m-hz,Chiang Mai,MJU RADIO FM 95.50 MHz,15,false,Thailand,18.789492,98.985344
OUxwc0dv,modern-9875,Chiang Mai,Modern 9875,15,false,Thailand,18.789492,98.985344
OUxwc0dv,munfm,Chiang Mai,MUNFM 93,15,false,Thailand,18.789492,98.985344
OUxwc0dv,radio-fang-prd-89-25mhz,Chiang Mai,Radio Fang PRD 89.25Mhz,15,false,Thailand,18.789492,98.985344
OUxwc0dv,fm-105-7,Chiang Mai,เสียงสามยอดเชียงใหม่​ FM 105.75,15,false,Thailand,18.789492,98.985344
H0gBfXWF,bulldogs-radio,Luxembourg City,Bulldogs Radio,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,eldoradio,Luxembourg City,EldoRadio Alternative,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,eldoradio-fm-100-8,Luxembourg City,EldoRadio FM 100.8,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,fce-continuo,Luxembourg City,FCE Continuo,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,free-radio-luxembourg,Luxembourg City,Free Radio Luxembourg,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,radio-100-7,Luxembourg City,Radio 100.7,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,radio-ara,Luxembourg City,Radio ARA,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,radio-latina-fm-101-2,Luxembourg City,Radio Latina FM 101.2,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,radio-puls-luxembourg,Luxembourg City,Radio Puls Luxembourg,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,radio-rosengarten,Luxembourg City,Radio Rosengarten,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,rtl-gold,Luxembourg City,RTL Gold,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,rtl-lx,Luxembourg City,RTL LX,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,rtl,Luxembourg City,RTL Radio Lëtzebuerg,14,false,Luxembourg,49.61162,6.1319346
H0gBfXWF,rtl-today-radio,Luxembourg City,RTL Today Radio,14,false,Luxembourg,49.61162,6.1319346
71aVUJpU,al-wisal-fm,Muscat,Al Wisal FM,15,false,Oman,23.58589,58.405922
71aVUJpU,euphoria,Muscat,Euphoria,15,false,Oman,23.58589,58.405922
71aVUJpU,hala-fm,Muscat,Hala FM,15,false,Oman,23.58589,58.405922
71aVUJpU,hi-fm-95-9,Muscat,Hi FM 95.9,15,false,Oman,23.58589,58.405922
71aVUJpU,merge-104-8,Muscat,MERGE 104.8,15,false,Oman,23.58589,58.405922
71aVUJpU,muscat-fm,Muscat,Muscat FM,15,false,Oman,23.58589,58.405922
71aVUJpU,oman-foreign-program-fm-90-4,Muscat,Oman Foreign Program FM 90.4,15,false,Oman,23.58589,58.405922
71aVUJpU,oman-general-fm-94-4,Muscat,Oman General FM 94.4,15,false,Oman,23.58589,58.405922
71aVUJpU,radio-chaska,Muscat,Radio Chaska,15,false,Oman,23.58589,58.405922
71aVUJpU,radio-muscat,Muscat,Radio Muscat,15,false,Oman,23.58589,58.405922
71aVUJpU,sawt-oman-fm,Muscat,Sawt Oman FM,15,false,Oman,23.58589,58.405922
71aVUJpU,shabab-radio-oman-fm-100,Muscat,Shabab Radio Oman FM 100,15,false,Oman,23.58589,58.405922
71aVUJpU,shabiba-fm,Muscat,Shabiba FM,15,false,Oman,23.58589,58.405922
71aVUJpU,the-holy-quran-radio-fm-93-2,Muscat,The Holy Quran Radio FM 93.2,15,false,Oman,23.58589,58.405922
71aVUJpU,virgin-radio-oman,Muscat,Virgin Radio Oman,15,false,Oman,23.58589,58.405922
LWkqcMzu,br-balada-pop,Tunja,BR Balada Pop,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,br-coral,Tunja,BR Coral,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,br-festival-digital,Tunja,BR Festival Digital,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,boyacaradio,Tunja,BR Instrumental,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,br-llanera-hit,Tunja,BR Llanera Hit,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,br-radio-club,Tunja,BR Radio Club,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,br-rock-digital,Tunja,BR Rock Digital,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,br-sumerce-radio,Tunja,BR Sumerce Radio,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,cactus-fm-tunja,Tunja,Cactus FM Tunja,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,caracol-tunja,Tunja,Caracol Tunja,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,ciudad-stereo-tunja-94-7-fm,Tunja,Ciudad Stereo 94.7 FM,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,colboy-stereo-fm-102-6,Tunja,Colboy Stereo FM 102.6,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,cooservicios-stereo,Tunja,Cooservicios Stereo,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,juan-de-castellanos-stereo,Tunja,Juan De Castellanos Stereo,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,la-sonora,Tunja,La Sonora 89.1 FM,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,la-voz-virtual-radio-online,Tunja,La Voz Virtual,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,libertad-radio,Tunja,Libertad Radio,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,matinal-noticias-boyaca,Tunja,Matinal Noticias Boyacá,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,positiva-fm,Tunja,Positiva FM 101.1,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,r2-audiovisual-radio,Tunja,R2 Audiovisual Radio,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,radio-chipazaque,Tunja,Radio Chipazaque,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,radio-recuerdos-1230-am,Tunja,Radio Recuerdos 1230 AM,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,rtb-radio,Tunja,Radio Tuiteros Boyacá,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,rf-radio-tunja,Tunja,RF Radio Tunja,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,techno-record-fm-tunja,Tunja,Techno Record FM Tunja,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,uptc-radio-fm-104-1,Tunja,UPTC Radio FM 104.1,27,false,Colombia,5.544642,-73.35756
LWkqcMzu,wor-fm-tunja-rock-y-pop,Tunja,WOR FM Tunja Rock y Pop,27,false,Colombia,5.544642,-73.35756
1WdGFn5o,ampedout,Kansas City MO,Amped Out,16,false,United States,39.099728,-94.57857
1WdGFn5o,djhp-broadcasting,Kansas City MO,DJHP Broadcasting,16,false,United States,39.099728,-94.57857
1WdGFn5o,kprs,Kansas City MO,Gospel 1590 - KPRT,16,false,United States,39.099728,-94.57857
1WdGFn5o,jazzmix95-com,Kansas City MO,Jazzmix95.com,16,false,United States,39.099728,-94.57857
1WdGFn5o,kckc-fm-102-1,Kansas City MO,KCKC-FM 102.1,16,false,United States,39.099728,-94.57857
1WdGFn5o,kcur-fm-89-3,Kansas City MO,KCUR FM 89.3,16,false,United States,39.099728,-94.57857
1WdGFn5o,kcur-fm-91-9-classical-kc,Kansas City MO,KCUR FM 91.9 - Classical KC,16,false,United States,39.099728,-94.57857
1WdGFn5o,kfkf-fm-94-1,Kansas City MO,KFKF-FM 94.1,16,false,United States,39.099728,-94.57857
1WdGFn5o,kkfi-90-1-fm,Kansas City MO,KKFI   90.1 FM,16,false,United States,39.099728,-94.57857
1WdGFn5o,kuaw-radio,Kansas City MO,KUAW Radio,16,false,United States,39.099728,-94.57857
1WdGFn5o,life-88-5-kjnw,Kansas City MO,Life 88.5 - KJNW,16,false,United States,39.099728,-94.57857
1WdGFn5o,mix-93-3-kmxv-fm,Kansas City MO,Mix 93.3 KMXV-FM,16,false,United States,39.099728,-94.57857
1WdGFn5o,one-kansas-city-radio,Kansas City MO,One Kansas City Radio,16,false,United States,39.099728,-94.57857
1WdGFn5o,q104-kbeq-fm,Kansas City MO,Q104 KBEQ-FM,16,false,United States,39.099728,-94.57857
1WdGFn5o,the-bridge-fm-90-9,Kansas City MO,The Bridge FM 90.9,16,false,United States,39.099728,-94.57857
1WdGFn5o,kcnw-am-1380,Kansas City MO,Wilkins Radio - KCNW AM 1380,16,false,United States,39.099728,-94.57857
ndsyKFeI,belradio,Fort-de-France,Bel' radio Martinique,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,cherie-fm-martinique,Fort-de-France,Chérie FM,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,martinique-la-premiere,Fort-de-France,Martinique La Première,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,maxxi,Fort-de-France,MAXXI,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,mouv-fm,Fort-de-France,Mouv' FM,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,nostalgie-martinique,Fort-de-France,Nostalgie Martinique,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,radiosaintlouis,Fort-de-France,Radio St Louis Martinique,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,rbr-fm-103-4,Fort-de-France,RBR FM 103.6,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,rci-compas,Fort-de-France,RCI Compas,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,rci-dancehall,Fort-de-France,RCI Dancehall,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,rci-kassav,Fort-de-France,RCI Kassav',17,false,Martinique,14.606057,-61.069885
ndsyKFeI,rci-latino,Fort-de-France,RCI Latino,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,rci-live,Fort-de-France,RCI Live,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,rci-id,Fort-de-France,RCI Martinique,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,rci-tradition,Fort-de-France,RCI Tradition,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,rci-zouk,Fort-de-France,RCI Zouk,17,false,Martinique,14.606057,-61.069885
ndsyKFeI,sousleground,Fort-de-France,Sousleground,17,false,Martinique,14.606057,-61.069885
QfoEidod,air-zen-radio,Bordeaux,Air Zen Radio,17,false,France,44.837788,-0.57918
QfoEidod,country-show-radio,Bordeaux,Country Show Radio,17,false,France,44.837788,-0.57918
QfoEidod,enjoy33,Bordeaux,Enjoy 33,17,false,France,44.837788,-0.57918
QfoEidod,gold-fm,Bordeaux,Gold FM 103.3,17,false,France,44.837788,-0.57918
QfoEidod,hard-rock-station,Bordeaux,Hard Rock Station,17,false,France,44.837788,-0.57918
QfoEidod,lacdo,Bordeaux,La Clé des Ondes 90.1,17,false,France,44.837788,-0.57918
QfoEidod,le-protocole-radio,Bordeaux,Le Protocole Radio,17,false,France,44.837788,-0.57918
QfoEidod,ola-radio,Bordeaux,Ola Radio,17,false,France,44.837788,-0.57918
QfoEidod,radio-bordo-chato,Bordeaux,Radio Bordo Chato,17,false,France,44.837788,-0.57918
QfoEidod,radio-paul-bert-fm-93-9,Bordeaux,Radio Paul Bert FM 93.9,17,false,France,44.837788,-0.57918
QfoEidod,wit-2000,Bordeaux,Wit 2000,17,false,France,44.837788,-0.57918
QfoEidod,wit-80-s,Bordeaux,Wit 80's,17,false,France,44.837788,-0.57918
QfoEidod,wit-90-s,Bordeaux,Wit 90's,17,false,France,44.837788,-0.57918
QfoEidod,wit-club,Bordeaux,Wit Club,17,false,France,44.837788,-0.57918
QfoEidod,wit-fm-100-8,Bordeaux,Wit FM 100.8,17,false,France,44.837788,-0.57918
QfoEidod,wit-lounge,Bordeaux,Wit Lounge,17,false,France,44.837788,-0.57918
QfoEidod,wit-work,Bordeaux,Wit @Work,17,false,France,44.837788,-0.57918
iHdX6qQY,radio-100fm,Tel Aviv-Yafo,100fm,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-100-hits,Tel Aviv-Yafo,100fm 100% Hits,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-100-israeli,Tel Aviv-Yafo,100fm 100% Israeli,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-100-love,Tel Aviv-Yafo,100fm 100% Love,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-100-oldies,Tel Aviv-Yafo,100fm 100% Oldies,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-100-retro,Tel Aviv-Yafo,100fm 100% Retro,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-70-s,Tel Aviv-Yafo,100fm 70's,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-80-s,Tel Aviv-Yafo,100fm 80's,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-90-s,Tel Aviv-Yafo,100fm 90's,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-cafe,Tel Aviv-Yafo,100fm Cafe,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-chillout,Tel Aviv-Yafo,100fm Chillout,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-club,Tel Aviv-Yafo,100fm Club,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-dance,Tel Aviv-Yafo,100fm Dance,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-deep,Tel Aviv-Yafo,100fm Deep,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-djset,Tel Aviv-Yafo,100fm DJset,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-drivetime,Tel Aviv-Yafo,100fm Drivetime,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-gamer,Tel Aviv-Yafo,100fm Gamer,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-hafla,Tel Aviv-Yafo,100fm Hafla,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-hiphop,Tel Aviv-Yafo,100fm Hiphop,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-jazz,Tel Aviv-Yafo,100fm Jazz,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-latin,Tel Aviv-Yafo,100fm Latin,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-live,Tel Aviv-Yafo,100fm Live,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-movies,Tel Aviv-Yafo,100fm Movies,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-no-1,Tel Aviv-Yafo,100fm No.1,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-nostalgia,Tel Aviv-Yafo,100fm Nostalgia,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-rock,Tel Aviv-Yafo,100fm Rock,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-selfie,Tel Aviv-Yafo,100fm Selfie,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-special,Tel Aviv-Yafo,100fm Special,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-top-40,Tel Aviv-Yafo,100fm Top 40,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-trance,Tel Aviv-Yafo,100fm Trance,47,false,Israel,32.0853,34.78177
iHdX6qQY,100fm-world,Tel Aviv-Yafo,100fm World,47,false,Israel,32.0853,34.78177
iHdX6qQY,102fm-tel-aviv-radio,Tel Aviv-Yafo,102 FM Tel Aviv Radio,47,false,Israel,32.0853,34.78177
iHdX6qQY,eol,Tel Aviv-Yafo,EOL,47,false,Israel,32.0853,34.78177
iHdX6qQY,galatz-fm-104-00,Tel Aviv-Yafo,GLZ,47,false,Israel,32.0853,34.78177
iHdX6qQY,joint-radio,Tel Aviv-Yafo,Joint Radio,47,false,Israel,32.0853,34.78177
iHdX6qQY,joint-radio-beat,Tel Aviv-Yafo,Joint Radio Beat,47,false,Israel,32.0853,34.78177
iHdX6qQY,joint-radio-blues,Tel Aviv-Yafo,Joint Radio Blues,47,false,Israel,32.0853,34.78177
iHdX6qQY,kzradio,Tel Aviv-Yafo,KZradio,47,false,Israel,32.0853,34.78177
iHdX6qQY,open-university-radio,Tel Aviv-Yafo,Open University Radio,47,false,Israel,32.0853,34.78177
iHdX6qQY,radio-harokdim,Tel Aviv-Yafo,Radio Harokdim,47,false,Israel,32.0853,34.78177
iHdX6qQY,radio-hevrati,Tel Aviv-Yafo,Radio Hevrati,47,false,Israel,32.0853,34.78177
iHdX6qQY,radio-metsiot-hebrew-station,Tel Aviv-Yafo,Radio Metsiot - Hebrew Station,47,false,Israel,32.0853,34.78177
iHdX6qQY,radio-plus,Tel Aviv-Yafo,Radio Plus,47,false,Israel,32.0853,34.78177
iHdX6qQY,radio-setareh,Tel Aviv-Yafo,Radio Setareh,47,false,Israel,32.0853,34.78177
iHdX6qQY,streetstune,Tel Aviv-Yafo,Streetstune,47,false,Israel,32.0853,34.78177
iHdX6qQY,up2-dance-radio,Tel Aviv-Yafo,Up2Dance Radio,47,false,Israel,32.0853,34.78177
iHdX6qQY,mizrahitehs,Tel Aviv-Yafo,רדיו מזרחית בנשמה,47,false,Israel,32.0853,34.78177
WEex7zRc,arco-fm,Santander,Arco FM 103.2,19,false,Spain,43.462307,-3.8099804
WEex7zRc,cadena-mix-fm,Santander,Cadena Mix FM,19,false,Spain,43.462307,-3.8099804
WEex7zRc,cantabria-fm-91-2,Santander,Cantabria FM 91.2,19,false,Spain,43.462307,-3.8099804
WEex7zRc,cope-cantabria,Santander,COPE Cantabria,19,false,Spain,43.462307,-3.8099804
WEex7zRc,cope-santander-camargo,Santander,COPE Santander Camargo,19,false,Spain,43.462307,-3.8099804
WEex7zRc,dance-fm-supermix,Santander,Dance FM SuperMix,19,false,Spain,43.462307,-3.8099804
WEex7zRc,dime-radio,Santander,Dime Radio,19,false,Spain,43.462307,-3.8099804
WEex7zRc,distinta-fm,Santander,Distinta FM,19,false,Spain,43.462307,-3.8099804
WEex7zRc,fm-blue-101-9,Santander,FM Blue 101.9,19,false,Spain,43.462307,-3.8099804
WEex7zRc,la-kalle-fm-96-0,Santander,La Kalle FM 96.0,19,false,Spain,43.462307,-3.8099804
WEex7zRc,oid-radio4g-cantabria,Santander,OID Radio4G Cantabria,19,false,Spain,43.462307,-3.8099804
WEex7zRc,radio-antorva,Santander,Radio Antorva Canal 1,19,false,Spain,43.462307,-3.8099804
WEex7zRc,radio-antorva-canal-2-epocafm,Santander,Radio Antorva Canal 2 epocafm,19,false,Spain,43.462307,-3.8099804
WEex7zRc,radio-antorva-music,Santander,Radio Antorva Music,19,false,Spain,43.462307,-3.8099804
WEex7zRc,radio-flow,Santander,Radio Flow FM 99.2,19,false,Spain,43.462307,-3.8099804
WEex7zRc,radio-futbol,Santander,Radio Fútbol FM 87.7,19,false,Spain,43.462307,-3.8099804
WEex7zRc,radio-marca-cantabria,Santander,Radio Marca Cantabria,19,false,Spain,43.462307,-3.8099804
WEex7zRc,cadena-ser-radio-santander,Santander,Radio Santander Cadena SER,19,false,Spain,43.462307,-3.8099804
WEex7zRc,teiba-fm,Santander,Teiba FM 101.4,19,false,Spain,43.462307,-3.8099804
nliKKi18,amiga-fm-105-9,Salto SP,Amiga FM 105.9,4,false,Brazil,-23.20008,-47.293537
nliKKi18,radio-aleluia-music-am-1510,Salto SP,Rádio Aleluia Music AM 1510,4,false,Brazil,-23.20008,-47.293537
nliKKi18,radio-long-play-music,Salto SP,Rádio Long Play Music,4,false,Brazil,-23.20008,-47.293537
nliKKi18,radio-no-mundo-da-musica,Salto SP,Rádio No Mundo da Música,4,false,Brazil,-23.20008,-47.293537
uC7s3fqj,bad-rock-radio,Sofia,BadRock Radio,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,beinsa-duno-muzika,Sofia,Beinsa Duno Muzika,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,bg-estrada,Sofia,BG Estrada,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,bgradio,Sofia,BG Radio,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,btv,Sofia,bTV Radio FM 101,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,classicfm,Sofia,ClassicFM 88.0,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,coda-radio,Sofia,Coda Radio,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,darik-nostalgie,Sofia,Darik Nostalgie FM 90,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,darikradio,Sofia,Darik Radio,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,deep-radio-europe,Sofia,Deep Radio Europe,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,detskoto-kids,Sofia,Detskoto Kids,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,eko-road-radio,Sofia,Eko Road Radio,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,radiofresh,Sofia,Fresh!,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,helikon,Sofia,Helikon,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,hit-fm-bg,Sofia,Hit FM BG,64,false,Bulgaria,42.69771,23.321867
uC7s3fqj,horizont,Sofia,Horizont,64,false,Bulgaria,42.69771,23.321867
